;12:00;1
;11:00;1
;10:00;1
;09:00;1
;08:00;1
;07:00;1
;06:00;1
;05:00;1
;04:00;1
;03:00;1
;02:00;1
;01:00;1
;0:00;1
;23:00;1
;22:00;1
;21:00;1
;20:00;1
;19:00;1
;18:00;1
;17:00;1
;16:00;1
;15:00;1
;14:00;1
;13:00;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;1
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;0
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
;;150
